set_number,set_description,not_used,doors,set_pages,set_confidence,qty,unit,description,catalog_number,mfr,finish,notes,mfr_name,finish_name,electrified,component_page,component_bbox,low_confidence_fields
804AIL,,False,,738,0.95,1,SET,SEAL,PERIMETER SEAL BY FRAME MFR,,,,,,,738,"[76.0, 281.3, 450.8, 292.4]",
804AIL,,False,,738,0.95,1,SET,ASTRAGAL,MEETING STILE SEAL BY DOOR MFR,,,,,,,738,"[76.0, 294.9, 439.2, 317.5]",
804AIL,,False,,738,0.95,2,EA,DOOR SWEEP,8198AA,ZER,AA,,Zero International,Anodized aluminum,,738,"[76.0, 319.8, 524.5, 330.9]",
804AIL,,False,,738,0.95,1,EA,THRESHOLD,65A,ZER,A,,Zero International,Anodized aluminum,,738,"[76.0, 333.4, 524.5, 344.5]",
804AL,,False,,738,0.95,2,EA,CONT. HINGE,112XY,IVE,628,,Ives,"Satin aluminum, clear anodized",,738,"[76.0, 419.6, 520.6, 430.7]",
804AL,,False,,738,0.95,1,EA,MS DEADBOLT,MS1850S SERIES X 4015 X 4016 X 4085 X 4089 (INDICATOR) (BACKSET AS REQ),ADA,628,,Adams Rite,"Satin aluminum, clear anodized",,738,"[76.0, 433.0, 525.0, 467.2]",
804AL,,False,,738,0.95,2,EA,CYLINDER,AS REQUIRED,SAR,626,,Sargent,Satin chrome,,738,"[76.0, 469.5, 525.0, 480.6]",
804AL,,False,,738,0.95,2,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,738,"[76.0, 483.1, 525.0, 494.2]",
804AL,,False,,738,0.95,2,EA,PUSH/PULL BAR,"9190-NO-10""",IVE,630,,Ives,Satin stainless steel,,738,"[76.0, 496.5, 520.6, 507.6]",
804AL,,False,,738,0.95,2,EA,SURFACE CLOSER,"4040XP SCUSH X TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,738,"[76.0, 510.1, 524.5, 532.6]",
804AL,,False,,738,0.95,1,EA,RAIN DRIP,"142AA DW + 4""",ZER,AA,(OMIT @ COVERED OPENINGS),Zero International,Anodized aluminum,,738,"[76.0, 535.0, 524.5, 557.6]",
804AL,,False,,738,0.95,1,SET,SEAL,PERIMETER SEAL BY FRAME MFR,,,,,,,738,"[76.0, 560.0, 450.8, 571.1]",
804AL,,False,,738,0.95,1,SET,ASTRAGAL,MEETING STILE SEAL BY DOOR MFR,,,,,,,738,"[76.0, 573.6, 439.2, 596.2]",
804AL,,False,,738,0.95,2,EA,DOOR SWEEP,8198AA,ZER,AA,,Zero International,Anodized aluminum,,738,"[76.0, 598.5, 524.5, 609.6]",
804AL,,False,,738,0.95,1,EA,THRESHOLD,65A,ZER,A,,Zero International,Anodized aluminum,,738,"[76.0, 612.1, 524.5, 623.2]",
805ILTW,,False,,739,0.96,4,EA,HINGE,5BB1HW 5 X 4.5,IVE,630,,Ives,Satin stainless steel,,739,"[76.0, 115.8, 520.6, 126.9]",
805ILTW,,False,,739,0.96,1,EA,MORTISE DEADLOCK,64-V11-8222 26D,SAR,626,,Sargent,Satin chrome,,739,"[76.0, 129.4, 525.0, 140.5]",
805ILTW,,False,,739,0.96,2,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,739,"[76.0, 142.8, 525.0, 153.9]",
805ILTW,,False,,739,0.96,1,EA,90 DEG OFFSET PULL,"8190-O 10""",IVE,630,,Ives,Satin stainless steel,,739,"[76.0, 156.4, 520.6, 167.5]",
805ILTW,,False,,739,0.96,1,EA,DUMMY PUSH BAR,8893 26D,SAR,626,,Sargent,Satin chrome,,739,"[76.0, 169.8, 525.0, 180.9]",
805ILTW,,False,,739,0.96,1,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,739,"[76.0, 183.4, 524.5, 206.0]",
805ILTW,,False,,739,0.96,1,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,739,"[76.0, 208.3, 520.6, 219.4]",
805ILTW,,False,,739,0.96,1,EA,RAIN DRIP,"142AA DW + 4""",ZER,AA,(OMIT @ COVERED OPENINGS),Zero International,Anodized aluminum,,739,"[76.0, 221.9, 524.5, 244.4]",
805ILTW,,False,,739,0.96,1,SET,GASKETING,328AA H & J,ZER,AA,,Zero International,Anodized aluminum,,739,"[76.0, 246.9, 524.5, 258.0]",
805ILTW,,False,,739,0.96,1,EA,DOOR SWEEP,8198AA,ZER,AA,,Zero International,Anodized aluminum,,739,"[76.0, 260.3, 524.5, 271.4]",
805ILTW,,False,,739,0.96,1,EA,THRESHOLD,655A,ZER,A,,Zero International,Anodized aluminum,,739,"[76.0, 273.9, 524.5, 285.0]",
952L,,False,,739,0.95,2,EA,POCKET DOOR KIT,9850 SERIES X SIZE AS REQ,HAG,,,Hager,,,739,"[76.0, 360.0, 526.1, 371.1]",
952L,,False,,739,0.95,1,EA,MULLION CONVERGING KIT,9639CS,HAG,,,Hager,,,739,"[76.0, 373.5, 526.1, 384.6]",
952L,,False,,739,0.95,1,EA,POCKET DOOR LOCK,CLASSROOM LOCK 2001ADAP- 3ST W/PULLS,ACC,626,,Accurate Lock & Hardware,Satin chrome,,739,"[76.0, 387.0, 525.6, 409.7]",
952L,,False,,739,0.95,1,EA,CYLINDER,AS REQUIRED,SAR,626,,Sargent,Satin chrome,,739,"[76.0, 412.0, 525.0, 423.1]",
952L,,False,,739,0.95,1,EA,LFIC PERMANENT CORE NOTE,MATCH EXISTING KEY SYSTEM BALANCE OF HARDWARE BY DOOR Mfr,SAR,626,,Sargent,Satin chrome,,739,"[76.0, 425.6, 525.0, 461.6]",
C001,,False,,740,0.95,1,EA,MORTISE CYLINDER,20-061 ICX W/KEYED CONST. CORE,SCH,626,,Schlage,Satin chrome,,740,"[76.0, 115.8, 525.6, 138.4]",
C001,,False,,740,0.95,1,EA,FSIC PERMANENT CORE,23-030,SCH,626,,Schlage,Satin chrome,,740,"[76.0, 140.9, 525.6, 152.0]",
C001,,False,,740,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,740,"[76.0, 154.3, 525.6, 165.4]",
C001,,False,,740,0.95,1,EA,DOOR CONTACT,674-OH,SCE,628,,Schlage Electronics,"Satin aluminum, clear anodized",,740,"[76.0, 167.9, 525.0, 179.0]",
C001,,False,,740,0.95,1,,NOTE,BALANCE OF HARDWARE BY DOOR Mfr,,,,,,,740,"[76.0, 181.3, 426.5, 204.0]",
C200,,False,,740,0.95,6,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,,Ives,Satin chrome plated steel,,740,"[76.0, 290.6, 520.6, 301.7]",
C200,,False,,740,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,740,"[76.0, 304.0, 526.2, 315.1]",
C200,,False,,740,0.95,1,EA,AUTO FLUSH BOLT,FB31P/FB41P AS REQ,IVE,630,,Ives,Satin stainless steel,,740,"[76.0, 317.6, 520.6, 328.7]",
C200,,False,,740,0.95,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,,740,"[76.0, 331.0, 520.6, 342.1]",
C200,,False,,740,0.95,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,740,"[76.0, 344.6, 525.0, 367.1]",
C200,,False,,740,0.95,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,740,"[76.0, 369.5, 525.0, 380.6]",
C200,,False,,740,0.95,1,EA,COORDINATOR,COR X FL X MB X HW PREPS,IVE,628,,Ives,"Satin aluminum, clear anodized",,740,"[76.0, 383.0, 520.6, 394.1]",
C200,,False,,740,0.95,2,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,740,"[76.0, 396.5, 524.5, 419.2]",
C200,,False,,740,0.95,2,EA,KICK PLATE,"8400 10"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,740,"[76.0, 421.5, 520.6, 432.6]",
C200,,False,,740,0.95,2,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,740,"[76.0, 435.1, 520.6, 446.2]",
C200,,False,,740,0.95,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,740,"[76.0, 448.5, 524.5, 471.1]",
C200,,False,,740,0.95,1,SET,MEETING STILE,8193AA (2 PCS - 1 SET) (OMIT @ NON-RATED DOORS),ZER,AA,,Zero International,Anodized aluminum,,740,"[76.0, 473.5, 524.5, 496.1]",
C200,,False,,740,0.95,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,740,"[76.0, 498.5, 526.7, 521.2]",
C200,,False,,740,0.95,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,740,"[76.0, 523.5, 526.7, 546.1]",
C200,,False,,740,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,740,"[76.0, 548.5, 525.6, 559.6]",
C200,,False,,740,0.95,2,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,740,"[76.0, 562.0, 521.7, 573.1]",
C200,,False,,740,0.95,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,740,"[76.0, 575.5, 521.7, 586.6]",
C200C,,False,,741,0.95,6,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,,Ives,Satin chrome plated steel,,741,"[76.0, 115.8, 520.6, 126.9]",
C200C,,False,,741,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,741,"[76.0, 129.4, 526.2, 140.5]",
C200C,,False,,741,0.95,1,EA,AUTO FLUSH BOLT,FB31P/FB41P AS REQ,IVE,630,,Ives,Satin stainless steel,,741,"[76.0, 142.8, 520.6, 153.9]",
C200C,,False,,741,0.95,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,,741,"[76.0, 156.4, 520.6, 167.5]",
C200C,,False,,741,0.95,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,741,"[76.0, 169.8, 525.0, 192.4]",
C200C,,False,,741,0.95,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,741,"[76.0, 194.9, 525.0, 206.0]",
C200C,,False,,741,0.95,1,EA,COORDINATOR,COR X FL X MB X HW PREPS,IVE,628,,Ives,"Satin aluminum, clear anodized",,741,"[76.0, 208.3, 520.6, 219.4]",
C200C,,False,,741,0.95,2,EA,SURFACE CLOSER,"4040XP SCUSH X TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,741,"[76.0, 221.9, 524.5, 244.4]",
C200C,,False,,741,0.95,2,EA,KICK PLATE,"8400 10"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,741,"[76.0, 246.9, 520.6, 258.0]",
C200C,,False,,741,0.95,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,741,"[76.0, 260.3, 524.5, 282.9]",
C200C,,False,,741,0.95,1,SET,MEETING STILE,8193AA (2 PCS - 1 SET) (OMIT @ NON-RATED DOORS),ZER,AA,,Zero International,Anodized aluminum,,741,"[76.0, 285.4, 524.5, 308.0]",
C200C,,False,,741,0.95,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,741,"[76.0, 310.4, 526.7, 333.0]",
C200C,,False,,741,0.95,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,741,"[76.0, 335.3, 526.7, 357.9]",
C200C,,False,,741,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,741,"[76.0, 360.4, 525.6, 371.5]",
C200C,,False,,741,0.95,2,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,741,"[76.0, 373.8, 521.7, 384.9]",
C200C,,False,,741,0.95,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,741,"[76.0, 387.4, 521.7, 398.5]",
C200CT,,False,,742,0.95,8,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,,Ives,Satin chrome plated steel,,742,"[76.0, 115.8, 520.6, 126.9]",
C200CT,,False,,742,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,742,"[76.0, 129.4, 526.2, 140.5]",
C200CT,,False,,742,0.95,1,EA,AUTO FLUSH BOLT,FB31P/FB41P AS REQ,IVE,630,,Ives,Satin stainless steel,,742,"[76.0, 142.8, 520.6, 153.9]",
C200CT,,False,,742,0.95,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,,742,"[76.0, 156.4, 520.6, 167.5]",
C200CT,,False,,742,0.95,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,742,"[76.0, 169.8, 525.0, 192.4]",
C200CT,,False,,742,0.95,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,742,"[76.0, 194.9, 525.0, 206.0]",
C200CT,,False,,742,0.95,1,EA,COORDINATOR,COR X FL X MB X HW PREPS,IVE,628,,Ives,"Satin aluminum, clear anodized",,742,"[76.0, 208.3, 520.6, 219.4]",
C200CT,,False,,742,0.95,2,EA,SURFACE CLOSER,"4040XP SCUSH X TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,742,"[76.0, 221.9, 524.5, 244.4]",
C200CT,,False,,742,0.95,2,EA,KICK PLATE,"8400 10"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,742,"[76.0, 246.9, 520.6, 258.0]",
C200CT,,False,,742,0.95,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,742,"[76.0, 260.3, 524.5, 282.9]",
C200CT,,False,,742,0.95,1,SET,MEETING STILE,8193AA (2 PCS - 1 SET) (OMIT @ NON-RATED DOORS),ZER,AA,,Zero International,Anodized aluminum,,742,"[76.0, 285.4, 524.5, 308.0]",
C200CT,,False,,742,0.95,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,742,"[76.0, 310.4, 526.7, 333.0]",
C200CT,,False,,742,0.95,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,742,"[76.0, 335.3, 526.7, 357.9]",
C200CT,,False,,742,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,742,"[76.0, 360.4, 525.6, 371.5]",
C200CT,,False,,742,0.95,2,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,742,"[76.0, 373.8, 521.7, 384.9]",
C200CT,,False,,742,0.95,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,742,"[76.0, 387.4, 521.7, 398.5]",
C200S1,,False,,743,0.95,6,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,,Ives,Satin chrome plated steel,,743,"[76.0, 115.8, 520.6, 126.9]",
C200S1,,False,,743,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,743,"[76.0, 129.4, 526.2, 140.5]",
C200S1,,False,,743,0.95,1,EA,AUTO FLUSH BOLT,FB31P/FB41P AS REQ,IVE,630,,Ives,Satin stainless steel,,743,"[76.0, 142.8, 520.6, 153.9]",
C200S1,,False,,743,0.95,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,,743,"[76.0, 156.4, 520.6, 167.5]",
C200S1,,False,,743,0.95,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,743,"[76.0, 169.8, 525.0, 192.4]",
C200S1,,False,,743,0.95,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,743,"[76.0, 194.9, 525.0, 206.0]",
C200S1,,False,,743,0.95,1,EA,COORDINATOR,COR X FL X MB X HW PREPS,IVE,628,,Ives,"Satin aluminum, clear anodized",,743,"[76.0, 208.3, 520.6, 219.4]",
C200S1,,False,,743,0.95,1,EA,OH STOP,100S SERIES X SIZE & MOUNTING AS REQ,GLY,630,,Glynn-Johnson,Satin stainless steel,,743,"[76.0, 221.9, 524.5, 244.4]",
C200S1,,False,,743,0.95,2,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,743,"[76.0, 246.9, 524.5, 269.5]",
C200S1,,False,,743,0.95,2,EA,KICK PLATE,"8400 10"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,743,"[76.0, 271.8, 520.6, 282.9]",
C200S1,,False,,743,0.95,1,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,743,"[76.0, 285.4, 520.6, 296.5]",
C200S1,,False,,743,0.95,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,743,"[76.0, 298.8, 524.5, 321.5]",
C200S1,,False,,743,0.95,1,SET,MEETING STILE,8193AA (2 PCS - 1 SET) (OMIT @ NON-RATED DOORS),ZER,AA,,Zero International,Anodized aluminum,,743,"[76.0, 323.9, 524.5, 346.4]",
C200S1,,False,,743,0.95,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,743,"[76.0, 348.9, 526.7, 371.5]",
C200S1,,False,,743,0.95,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,743,"[76.0, 373.8, 526.7, 396.5]",
C200S1,,False,,743,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,743,"[76.0, 398.8, 525.6, 409.9]",
C200S1,,False,,743,0.95,2,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,743,"[76.0, 412.4, 521.7, 423.5]",
C200S1,,False,,743,0.95,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,743,"[76.0, 425.8, 521.7, 436.9]",
C200T,,False,,744,0.95,8,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,,Ives,Satin chrome plated steel,,744,"[76.0, 115.8, 520.6, 126.9]",
C200T,,False,,744,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,744,"[76.0, 129.4, 526.2, 140.5]",
C200T,,False,,744,0.95,1,EA,AUTO FLUSH BOLT,FB31P/FB41P AS REQ,IVE,630,,Ives,Satin stainless steel,,744,"[76.0, 142.8, 520.6, 153.9]",
C200T,,False,,744,0.95,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,,744,"[76.0, 156.4, 520.6, 167.5]",
C200T,,False,,744,0.95,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,744,"[76.0, 169.8, 525.0, 192.4]",
C200T,,False,,744,0.95,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,744,"[76.0, 194.9, 525.0, 206.0]",
C200T,,False,,744,0.95,1,EA,COORDINATOR,COR X FL X MB X HW PREPS,IVE,628,,Ives,"Satin aluminum, clear anodized",,744,"[76.0, 208.3, 520.6, 219.4]",
C200T,,False,,744,0.95,2,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,744,"[76.0, 221.9, 524.5, 244.4]",
C200T,,False,,744,0.95,2,EA,KICK PLATE,"8400 10"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,744,"[76.0, 246.9, 520.6, 258.0]",
C200T,,False,,744,0.95,2,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,744,"[76.0, 260.3, 520.6, 271.4]",
C200T,,False,,744,0.95,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,744,"[76.0, 273.9, 524.5, 296.5]",
C200T,,False,,744,0.95,1,SET,MEETING STILE,8193AA (2 PCS - 1 SET) (OMIT @ NON-RATED DOORS),ZER,AA,,Zero International,Anodized aluminum,,744,"[76.0, 298.8, 524.5, 321.5]",
C200T,,False,,744,0.95,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,744,"[76.0, 323.9, 526.7, 346.4]",
C200T,,False,,744,0.95,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,744,"[76.0, 348.9, 526.7, 371.5]",
C200T,,False,,744,0.95,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,744,"[76.0, 373.8, 525.6, 384.9]",
C200T,,False,,744,0.95,2,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,744,"[76.0, 387.4, 521.7, 398.5]",
C200T,,False,,744,0.95,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,744,"[76.0, 400.8, 521.7, 411.9]",
C201,,False,,745,0.94,3,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,"(PROVIDE NRP @ OUTSWING, LOCKABLE DOORS)",Ives,Satin chrome plated steel,,745,"[76.0, 115.8, 520.6, 150.0]",
C201,,False,,745,0.94,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,745,"[76.0, 152.3, 526.2, 163.4]",
C201,,False,,745,0.94,1,EA,EU MORTISE LOCK,LX-RX-64-8271 LE2J 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,745,"[76.0, 165.8, 525.0, 188.5]",
C201,,False,,745,0.94,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,745,"[76.0, 190.8, 525.0, 201.9]",
C201,,False,,745,0.94,1,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,745,"[76.0, 204.4, 524.5, 227.0]",
C201,,False,,745,0.94,1,EA,KICK PLATE,"8400 10"" X 2"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,745,"[76.0, 229.3, 520.6, 240.4]",
C201,,False,,745,0.94,1,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,745,"[76.0, 242.9, 520.6, 254.0]",
C201,,False,,745,0.94,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,745,"[76.0, 256.4, 524.5, 279.0]",
C201,,False,,745,0.94,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,745,"[76.0, 281.3, 526.7, 303.9]",
C201,,False,,745,0.94,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,745,"[76.0, 306.4, 526.7, 329.0]",
C201,,False,,745,0.94,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,745,"[76.0, 331.4, 525.6, 342.5]",
C201,,False,,745,0.94,1,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,745,"[76.0, 344.8, 521.7, 355.9]",
C201,,False,,745,0.94,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,745,"[76.0, 358.4, 521.7, 369.5]",
C201.1,,False,,746,0.94,3,EA,HINGE,5BB1 4.5 X 4.5,IVE,652,"(PROVIDE NRP @ OUTSWING, LOCKABLE DOORS)",Ives,Satin chrome plated steel,,746,"[76.0, 115.8, 520.6, 150.0]",
C201.1,,False,,746,0.94,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,746,"[76.0, 152.3, 526.2, 163.4]",
C201.1,,False,,746,0.94,1,EA,EU CYLINDRICAL LOCK,RX-10-64-10XG71 LL 26D FAIL SECURE,SAR,626,,Sargent,Satin chrome,,746,"[76.0, 165.8, 525.0, 188.5]",
C201.1,,False,,746,0.94,1,EA,LFIC PERMANENT CORE,MATCH EXISTING KEY SYSTEM,SAR,626,,Sargent,Satin chrome,,746,"[76.0, 190.8, 525.0, 201.9]",
C201.1,,False,,746,0.94,1,EA,SURFACE CLOSER,"4040XP RW/PA TBWMS X MTG BRKT, SPCR & PLATE AS REQ",LCN,689,,LCN,Aluminum painted,,746,"[76.0, 204.4, 524.5, 227.0]",
C201.1,,False,,746,0.94,1,EA,KICK PLATE,"8400 10"" X 2"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,,746,"[76.0, 229.3, 520.6, 240.4]",
C201.1,,False,,746,0.94,1,EA,WALL STOP,WS406/407CCV,IVE,630,,Ives,Satin stainless steel,,746,"[76.0, 242.9, 520.6, 254.0]",
C201.1,,False,,746,0.94,1,EA,GASKETING,488S PSA H & J (USE SILENCERS @ NON-RATED DOORS),ZER,BK,,Zero International,Black,,746,"[76.0, 256.4, 524.5, 279.0]",
C201.1,,False,,746,0.94,1,EA,WIRE HARNESS (IN DOOR),ASSA ABLOY ELECTROLYNX TYPE & LENGTH AS REQ,MCK,,,McKinney,,,746,"[76.0, 281.3, 526.7, 303.9]",
C201.1,,False,,746,0.94,1,EA,WIRE HARNESS (TO POWER SUPPLY),QC-C006 - CONNECTION LEADS,MCK,,,McKinney,,,746,"[76.0, 306.4, 526.7, 329.0]",
C201.1,,False,,746,0.94,1,EA,CREDENTIAL READER,AS SPECIFIED IN DIVISION 28,UNK,,,Unknown,,,746,"[76.0, 331.4, 525.6, 342.5]",
C201.1,,False,,746,0.94,1,EA,DOOR POSITION SWITCH,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,746,"[76.0, 344.8, 521.7, 355.9]",
C201.1,,False,,746,0.94,1,EA,POWER SUPPLY,AS SPECIFIED IN DIVISION 28,B/O,,,By Others,,,746,"[76.0, 358.4, 521.7, 369.5]",
C201A,,False,,747,0.95,1,EA,CONT. HINGE,112XY EPT,IVE,628,,Ives,"Satin aluminum, clear anodized",,747,"[76.0, 115.8, 520.6, 126.9]",
C201A,,False,,747,0.95,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,,747,"[76.0, 129.4, 526.2, 140.5]",
