set_number,set_description,not_used,doors,set_pages,set_confidence,qty,unit,description,catalog_number,mfr,finish,notes,mfr_name,finish_name,electrified,component_page,component_bbox,low_confidence_fields
10E,,False,201C,408,0.97,1,EA,ELEC CLASSROOM LOCK,AD-300-MS-70-MT-SPA-J (BY DIV. 28),SCE,626,,Schlage Electronics,Satin chrome,True,408,"[80.0, 481.9, 531.8, 504.9]",
10E,,False,201C,408,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,408,"[80.0, 507.4, 532.3, 518.5]",
10E,,False,201C,408,0.97,1,EA,FSIC CORE,23-030 ICX,SCH,ORG,,Schlage,Orange,False,408,"[80.0, 520.8, 532.2, 531.9]",
10E,,False,201C,408,0.97,2,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,408,"[80.0, 534.4, 531.2, 545.5]",
10E,,False,201C,408,0.97,1,EA,WEATHERSTRIPPING,8217SBK PSA,ZER,BK,,Zero International,Black,False,408,"[80.0, 547.8, 531.2, 558.9]",
10E,,False,201C,408,0.97,2,EA,SILENCER,SR64,IVE,GRY,,Ives,Gray,False,408,"[80.0, 561.4, 527.3, 572.5]",
10E,,False,201C,408,0.97,1,,POWER SUPPLY,(BY DIV. 28),,,,,,False,408,"[80.0, 574.8, 330.4, 585.9]",
11,,False,300A,409,0.97,1,EA,CONT. HINGE,112XY EPT,IVE,628,,Ives,"Satin aluminum, clear anodized",False,409,"[80.0, 146.9, 527.3, 158.0]",
11,,False,300A,409,0.97,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,True,409,"[80.0, 159.9, 532.9, 171.4]",
11,,False,300A,409,0.97,1,EA,ELEC PANIC HARDWARE,RX-QEL-98-EO-CON 24 VDC,VON,626,,Von Duprin,Satin chrome,True,409,"[80.0, 173.5, 532.9, 185.0]",
11,,False,300A,409,0.97,1,EA,RIM CYLINDER,20-057 ICX,SCH,626,,Schlage,Satin chrome,False,409,"[80.0, 187.3, 532.3, 198.4]",
11,,False,300A,409,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,409,"[80.0, 200.9, 532.3, 212.0]",
11,,False,300A,409,0.97,1,EA,DOOR PULL,VR910 NL,IVE,630,,Ives,Satin stainless steel,False,409,"[80.0, 214.3, 527.3, 225.4]",
11,,False,300A,409,0.97,1,EA,SURFACE CLOSER,4040XP EDA,LCN,689,,LCN,Aluminum painted,False,409,"[80.0, 227.9, 531.2, 239.0]",
11,,False,300A,409,0.97,1,EA,CUSH SHOE SUPPORT,4040XP-30 SRT,LCN,689,,LCN,Aluminum painted,False,409,"[80.0, 241.3, 531.2, 252.4]",
11,,False,300A,409,0.97,1,EA,BLADE STOP SPACER,4040XP-61 SRT,LCN,689,,LCN,Aluminum painted,False,409,"[80.0, 254.9, 531.2, 266.0]",
11,,False,300A,409,0.97,1,EA,KICK PLATE,"8400 8"" X 2"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,409,"[80.0, 268.3, 527.3, 279.4]",
11,,False,300A,409,0.97,1,EA,WALL STOP,WS406/407CCV,IVE,626,,Ives,Satin chrome,False,409,"[80.0, 281.9, 527.3, 293.0]",
11,,False,300A,409,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,409,"[80.0, 295.3, 531.2, 306.4]",
11,,False,300A,409,0.97,1,EA,DOOR SWEEP,8192AA,ZER,AA,,Zero International,Anodized aluminum,False,409,"[80.0, 308.9, 531.2, 320.0]",
11,,False,300A,409,0.97,1,EA,MULTITECH READER,MTB11 (BY DIV. 28),SCE,BLK,,Schlage Electronics,Black,True,409,"[80.0, 321.9, 531.7, 333.4]",
11,,False,300A,409,0.97,1,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,409,"[80.0, 335.5, 532.9, 358.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,CONT. HINGE,112XY,IVE,628,,Ives,"Satin aluminum, clear anodized",False,410,"[80.0, 146.9, 527.3, 158.0]",
11A,,False,"105, 112, 200",410,0.97,1,EA,REMOVABLE MULLION,KR4954 STAB,VON,689,,Von Duprin,Aluminum painted,False,410,"[80.0, 160.3, 532.8, 171.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,PANIC HARDWARE,CDSI-98-EO,VON,626,,Von Duprin,Satin chrome,False,410,"[80.0, 173.9, 532.8, 185.0]",
11A,,False,"105, 112, 200",410,0.97,1,EA,RIM CYLINDER,20-057 ICX,SCH,626,,Schlage,Satin chrome,False,410,"[80.0, 187.3, 532.3, 198.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,MORTISE CYLINDER,20-061 ICX 36-083,SCH,626,,Schlage,Satin chrome,False,410,"[80.0, 200.9, 532.3, 212.0]",
11A,,False,"105, 112, 200",410,0.97,3,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,410,"[80.0, 214.3, 532.3, 225.4]",
11A,,False,"105, 112, 200",410,0.97,1,EA,DOOR PULL,VR910 DT,IVE,630,,Ives,Satin stainless steel,False,410,"[80.0, 227.9, 527.3, 239.0]",
11A,,False,"105, 112, 200",410,0.97,1,EA,DOOR PULL,VR910 NL,IVE,630,,Ives,Satin stainless steel,False,410,"[80.0, 241.3, 527.3, 252.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,SURFACE CLOSER,4040XP EDA,LCN,689,,LCN,Aluminum painted,False,410,"[80.0, 254.9, 531.2, 266.0]",
11A,,False,"105, 112, 200",410,0.97,2,EA,CUSH SHOE SUPPORT,4040XP-30 SRT,LCN,689,,LCN,Aluminum painted,False,410,"[80.0, 268.3, 531.2, 279.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,BLADE STOP SPACER,4040XP-61 SRT,LCN,689,,LCN,Aluminum painted,False,410,"[80.0, 281.9, 531.2, 293.0]",
11A,,False,"105, 112, 200",410,0.97,2,EA,MAGNET,SEM7820 12V/24V/120V,LCN,689,,LCN,Aluminum painted,True,410,"[80.0, 294.9, 531.2, 306.4]",
11A,,False,"105, 112, 200",410,0.97,1,EA,PERIMETER GASKETING,BY ALUMINUM DOOR MANUFACTURER,,,,,,False,410,"[80.0, 308.9, 376.5, 331.4]",
11A,,False,"105, 112, 200",410,0.97,2,EA,DOOR SWEEP,8192AA,ZER,AA,,Zero International,Anodized aluminum,False,410,"[80.0, 333.8, 531.2, 344.9]",
11B,,False,120B,411,0.97,2,EA,CONT. HINGE,112XY EPT,IVE,628,,Ives,"Satin aluminum, clear anodized",False,411,"[80.0, 146.9, 527.3, 158.0]",
11B,,False,120B,411,0.97,2,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,True,411,"[80.0, 159.9, 532.9, 171.4]",
11B,,False,120B,411,0.97,1,EA,REMOVABLE MULLION,KR4954 STAB,VON,689,,Von Duprin,Aluminum painted,False,411,"[80.0, 173.9, 532.8, 185.0]",
11B,,False,120B,411,0.97,2,EA,ELEC PANIC HARDWARE,LD-RX-98-EO-CON,VON,626,,Von Duprin,Satin chrome,True,411,"[80.0, 186.9, 532.9, 198.4]",
11B,,False,120B,411,0.97,2,EA,MORTISE CYLINDER,20-061 ICX 36-083,SCH,626,,Schlage,Satin chrome,False,411,"[80.0, 200.9, 532.3, 212.0]",
11B,,False,120B,411,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,411,"[80.0, 214.3, 532.3, 225.4]",
11B,,False,120B,411,0.97,2,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,411,"[80.0, 227.9, 531.2, 239.0]",
11B,,False,120B,411,0.97,2,EA,CUSH SHOE SUPPORT,4040XP-30 SRT,LCN,689,,LCN,Aluminum painted,False,411,"[80.0, 241.3, 531.2, 252.4]",
11B,,False,120B,411,0.97,2,EA,BLADE STOP SPACER,4040XP-61 SRT,LCN,689,,LCN,Aluminum painted,False,411,"[80.0, 254.9, 531.2, 266.0]",
11B,,False,120B,411,0.97,1,EA,RAIN DRIP,142AA,ZER,AA,,Zero International,Anodized aluminum,False,411,"[80.0, 268.3, 531.2, 279.4]",
11B,,False,120B,411,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,411,"[80.0, 281.9, 531.2, 293.0]",
11B,,False,120B,411,0.97,1,EA,MULLION SEAL,8780NBK PSA,ZER,BK,,Zero International,Black,False,411,"[80.0, 295.3, 531.2, 306.4]",
11B,,False,120B,411,0.97,1,EA,PERIMETER GASKETING,BY ALUMINUM DOOR MANUFACTURER,,,,,,False,411,"[80.0, 308.9, 376.5, 331.4]",
11B,,False,120B,411,0.97,2,EA,DOOR SWEEP,8198AA,ZER,AA,,Zero International,Anodized aluminum,False,411,"[80.0, 333.8, 531.2, 344.9]",
11B,,False,120B,411,0.97,1,EA,THRESHOLD,566A-223,ZER,A,,Zero International,Anodized aluminum,False,411,"[80.0, 347.3, 531.2, 358.4]",
11B,,False,120B,411,0.97,2,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,411,"[80.0, 360.4, 532.9, 383.5]",
11C,,False,"100, 100B",412,0.97,2,EA,CONT. HINGE,112XY EPT,IVE,628,,Ives,"Satin aluminum, clear anodized",False,412,"[80.0, 146.9, 527.3, 158.0]",
11C,,False,"100, 100B",412,0.97,2,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,True,412,"[80.0, 159.9, 532.9, 171.4]",
11C,,False,"100, 100B",412,0.97,1,EA,REMOVABLE MULLION,KR4954 STAB,VON,689,,Von Duprin,Aluminum painted,False,412,"[80.0, 173.9, 532.8, 185.0]",
11C,,False,"100, 100B",412,0.97,2,EA,ELEC PANIC HARDWARE,RX-QEL-98-EO-CON 24 VDC,VON,626,,Von Duprin,Satin chrome,True,412,"[80.0, 186.9, 532.9, 198.4]",
11C,,False,"100, 100B",412,0.97,1,EA,RIM CYLINDER,20-057 ICX,SCH,626,,Schlage,Satin chrome,False,412,"[80.0, 200.9, 532.3, 212.0]",
11C,,False,"100, 100B",412,0.97,1,EA,MORTISE CYLINDER,20-061 ICX 36-083,SCH,626,,Schlage,Satin chrome,False,412,"[80.0, 214.3, 532.3, 225.4]",
11C,,False,"100, 100B",412,0.97,2,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,412,"[80.0, 227.9, 532.3, 239.0]",
11C,,False,"100, 100B",412,0.97,1,EA,DOOR PULL,VR910 DT,IVE,630,,Ives,Satin stainless steel,False,412,"[80.0, 241.3, 527.3, 252.4]",
11C,,False,"100, 100B",412,0.97,1,EA,DOOR PULL,VR910 NL,IVE,630,,Ives,Satin stainless steel,False,412,"[80.0, 254.9, 527.3, 266.0]",
11C,,False,"100, 100B",412,0.97,1,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,412,"[80.0, 268.3, 531.2, 279.4]",
11C,,False,"100, 100B",412,0.97,1,EA,SURF. AUTO OPERATOR,9542 HL/D AS REQ (120/240 VAC),LCN,ANCLR,,LCN,,True,412,"[80.0, 281.5, 531.2, 304.4]",
11C,,False,"100, 100B",412,0.97,2,EA,CUSH SHOE SUPPORT,4040XP-30 SRT,LCN,689,,LCN,Aluminum painted,False,412,"[80.0, 306.8, 531.2, 317.9]",
11C,,False,"100, 100B",412,0.97,1,EA,BLADE STOP SPACER,4040XP-61 SRT,LCN,689,,LCN,Aluminum painted,False,412,"[80.0, 320.3, 531.2, 331.4]",
11C,,False,"100, 100B",412,0.97,1,EA,WEATHER RING,8310-801,LCN,PLA,,LCN,,False,412,"[80.0, 333.8, 531.2, 344.9]",
11C,,False,"100, 100B",412,0.97,1,EA,ROCKER SWITCH,8310-806R,LCN,689,,LCN,Aluminum painted,True,412,"[80.0, 347.0, 531.2, 358.4]",
11C,,False,"100, 100B",412,0.97,2,EA,"ACTUATOR, TOUCHLESS",8310-816S,LCN,630,,LCN,Satin stainless steel,True,412,"[80.0, 360.4, 531.2, 371.9]",
11C,,False,"100, 100B",412,0.97,1,EA,RELAY/DOOR SEQUENCER,8310-845,LCN,689,,LCN,Aluminum painted,True,412,"[80.0, 373.9, 531.2, 396.9]",
11C,,False,"100, 100B",412,0.97,2,EA,FLUSH MOUNT BOX,8310-867F,LCN,689,,LCN,Aluminum painted,True,412,"[80.0, 399.0, 531.2, 410.5]",
11C,,False,"100, 100B",412,0.97,2,EA,KICK PLATE,"8400 8"" X 2"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,412,"[80.0, 412.8, 527.3, 423.9]",
11C,,False,"100, 100B",412,0.97,1,EA,RAIN DRIP,142AA,ZER,AA,,Zero International,Anodized aluminum,False,412,"[80.0, 426.4, 531.2, 437.5]",
11C,,False,"100, 100B",412,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,412,"[80.0, 439.8, 531.2, 450.9]",
11C,,False,"100, 100B",412,0.97,1,EA,MULLION SEAL,8780NBK PSA,ZER,BK,,Zero International,Black,False,412,"[80.0, 453.4, 531.2, 464.5]",
11C,,False,"100, 100B",412,0.97,2,EA,DOOR SWEEP,8197AA,ZER,AA,,Zero International,Anodized aluminum,False,412,"[80.0, 466.8, 531.2, 477.9]",
11C,,False,"100, 100B",412,0.97,1,EA,THRESHOLD,566A-223,ZER,A,,Zero International,Anodized aluminum,False,412,"[80.0, 480.4, 531.2, 491.5]",
11C,,False,"100, 100B",412,0.97,2,EA,WIRE HARNESS,CON-12,SCH,,,Schlage,,True,412,"[80.0, 493.8, 532.3, 504.9]",
11C,,False,"100, 100B",412,0.97,2,EA,WIRE HARNESS,CON-6W,SCH,,,Schlage,,True,412,"[80.0, 507.4, 532.3, 518.5]",
11C,,False,"100, 100B",412,0.97,1,EA,MULTITECH READER,MTB15 (BY DIV. 28),SCE,BLK,,Schlage Electronics,Black,True,412,"[80.0, 520.4, 531.7, 531.9]",
11C,,False,"100, 100B",412,0.97,2,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,412,"[80.0, 534.0, 532.9, 556.9]",
11D,,False,300,413,0.97,1,EA,CONT. HINGE,112XY EPT,IVE,628,,Ives,"Satin aluminum, clear anodized",False,413,"[80.0, 146.9, 527.3, 158.0]",
11D,,False,300,413,0.97,1,EA,POWER TRANSFER,EPT10 CON,VON,689,,Von Duprin,Aluminum painted,True,413,"[80.0, 159.9, 532.9, 171.4]",
11D,,False,300,413,0.97,1,EA,ELEC PANIC HARDWARE,RX-QEL-98-EO-CON 24 VDC,VON,626,,Von Duprin,Satin chrome,True,413,"[80.0, 173.5, 532.9, 185.0]",
11D,,False,300,413,0.97,1,EA,RIM CYLINDER,20-057 ICX,SCH,626,,Schlage,Satin chrome,False,413,"[80.0, 187.3, 532.3, 198.4]",
11D,,False,300,413,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,413,"[80.0, 200.9, 532.3, 212.0]",
11D,,False,300,413,0.97,1,EA,DOOR PULL,VR910 NL,IVE,630,,Ives,Satin stainless steel,False,413,"[80.0, 214.3, 527.3, 225.4]",
11D,,False,300,413,0.97,1,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,413,"[80.0, 227.9, 531.2, 239.0]",
11D,,False,300,413,0.97,1,EA,KICK PLATE,"8400 8"" X 2"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,413,"[80.0, 241.3, 527.3, 252.4]",
11D,,False,300,413,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,413,"[80.0, 254.9, 531.2, 266.0]",
11D,,False,300,413,0.97,1,EA,DOOR SWEEP,8192AA,ZER,AA,,Zero International,Anodized aluminum,False,413,"[80.0, 268.3, 531.2, 279.4]",
11D,,False,300,413,0.97,1,EA,MULTITECH READER,MTB15 (BY DIV. 28),SCE,BLK,,Schlage Electronics,Black,True,413,"[80.0, 281.5, 531.7, 293.0]",
11D,,False,300,413,0.97,1,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,413,"[80.0, 294.9, 532.9, 317.9]",
11E,,False,"140A, 200A",413,0.97,2,EA,CONT. HINGE,112XY,IVE,628,,Ives,"Satin aluminum, clear anodized",False,413,"[80.0, 468.8, 527.3, 479.9]",
11E,,False,"140A, 200A",413,0.97,1,EA,FIRE RATED REMOVABLE MULLION,KR9954,VON,689,,Von Duprin,Aluminum painted,False,413,"[80.0, 482.3, 532.8, 504.9]",
11E,,False,"140A, 200A",413,0.97,1,EA,FIRE EXIT HARDWARE,98-EO-F-499F,VON,626,,Von Duprin,Satin chrome,False,413,"[80.0, 507.4, 532.8, 518.5]",
11E,,False,"140A, 200A",413,0.97,1,EA,FIRE EXIT HARDWARE,98-L-BE-F-17-499F,VON,626,,Von Duprin,Satin chrome,False,413,"[80.0, 520.8, 532.8, 531.9]",
11E,,False,"140A, 200A",413,0.97,1,EA,MORTISE CYLINDER,20-061 ICX 36-083,SCH,626,,Schlage,Satin chrome,False,413,"[80.0, 534.4, 532.3, 545.5]",
11E,,False,"140A, 200A",413,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,413,"[80.0, 547.8, 532.3, 558.9]",
11E,,False,"140A, 200A",413,0.97,2,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,413,"[80.0, 561.4, 531.2, 572.5]",
11E,,False,"140A, 200A",413,0.97,2,EA,KICK PLATE,"8400 8"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,413,"[80.0, 574.8, 527.3, 585.9]",
11E,,False,"140A, 200A",413,0.97,2,EA,MAGNET,SEM7820 12V/24V/120V,LCN,689,,LCN,Aluminum painted,True,413,"[80.0, 588.0, 531.2, 599.5]",
11E,,False,"140A, 200A",413,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,413,"[80.0, 601.8, 531.2, 612.9]",
11E,,False,"140A, 200A",413,0.97,1,EA,WEATHERSTRIPPING,8217SBK PSA,ZER,BK,,Zero International,Black,False,413,"[80.0, 615.2, 531.2, 626.3]",
11E,,False,"140A, 200A",413,0.97,1,EA,MULLION SEAL,8780NBK PSA,ZER,BK,,Zero International,Black,False,413,"[80.0, 628.8, 531.2, 639.9]",
11E,,False,"140A, 200A",413,0.97,2,EA,DOOR SWEEP,8192AA,ZER,AA,,Zero International,Anodized aluminum,False,413,"[80.0, 642.2, 531.2, 653.3]",
18A,,False,131A,414,0.97,6,EA,HINGE,5BB1 4.5 X 4.5 NRP,IVE,652,,Ives,Satin chrome plated steel,False,414,"[80.0, 146.9, 527.3, 158.0]",
18A,,False,131A,414,0.97,1,EA,CONST LATCHING BOLT,FB51P,IVE,630,,Ives,Satin stainless steel,False,414,"[80.0, 160.3, 527.3, 171.4]",
18A,,False,131A,414,0.97,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,False,414,"[80.0, 173.9, 527.3, 185.0]",
18A,,False,131A,414,0.97,1,EA,STOREROOM LOCK,L9080T 17A,SCH,626,,Schlage,Satin chrome,False,414,"[80.0, 187.3, 532.3, 198.4]",
18A,,False,131A,414,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,414,"[80.0, 200.9, 532.3, 212.0]",
18A,,False,131A,414,0.97,2,EA,OH STOP,100S,GLY,630,,Glynn-Johnson,Satin stainless steel,False,414,"[80.0, 214.3, 531.2, 225.4]",
18A,,False,131A,414,0.97,2,EA,SURFACE CLOSER,4040XP,LCN,689,,LCN,Aluminum painted,False,414,"[80.0, 227.9, 531.2, 239.0]",
18A,,False,131A,414,0.97,2,EA,KICK PLATE,"8400 8"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,414,"[80.0, 241.3, 527.3, 252.4]",
18A,,False,131A,414,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,414,"[80.0, 254.9, 531.2, 266.0]",
18A,,False,131A,414,0.97,1,EA,WEATHERSTRIPPING,8217SBK PSA,ZER,BK,,Zero International,Black,False,414,"[80.0, 268.3, 531.2, 279.4]",
18B,,False,"157A, 185A",414,0.97,6,EA,HINGE,5BB1 4.5 X 4.5 NRP,IVE,652,,Ives,Satin chrome plated steel,False,414,"[80.0, 366.8, 527.3, 377.9]",
18B,,False,"157A, 185A",414,0.97,1,EA,CONST LATCHING BOLT,FB51P,IVE,630,,Ives,Satin stainless steel,False,414,"[80.0, 380.3, 527.3, 391.4]",
18B,,False,"157A, 185A",414,0.97,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,False,414,"[80.0, 393.8, 527.3, 404.9]",
18B,,False,"157A, 185A",414,0.97,1,EA,STOREROOM LOCK,L9080T 17A,SCH,626,,Schlage,Satin chrome,False,414,"[80.0, 407.3, 532.3, 418.4]",
18B,,False,"157A, 185A",414,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,414,"[80.0, 420.8, 532.3, 431.9]",
18B,,False,"157A, 185A",414,0.97,1,EA,SURFACE CLOSER,4040XP EDA,LCN,689,,LCN,Aluminum painted,False,414,"[80.0, 434.3, 531.2, 445.4]",
18B,,False,"157A, 185A",414,0.97,1,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,414,"[80.0, 447.8, 531.2, 458.9]",
18B,,False,"157A, 185A",414,0.97,2,EA,KICK PLATE,"8400 8"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,414,"[80.0, 461.3, 527.3, 472.4]",
18B,,False,"157A, 185A",414,0.97,1,EA,WALL STOP,WS406/407CCV,IVE,626,,Ives,Satin chrome,False,414,"[80.0, 474.8, 527.3, 485.9]",
18B,,False,"157A, 185A",414,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,414,"[80.0, 488.3, 531.2, 499.4]",
18B,,False,"157A, 185A",414,0.97,1,EA,WEATHERSTRIPPING,8217SBK PSA,ZER,BK,,Zero International,Black,False,414,"[80.0, 501.8, 531.2, 512.9]",
18C,,False,212C,415,0.97,6,EA,HINGE,5BB1 4.5 X 4.5 NRP,IVE,630,,Ives,Satin stainless steel,False,415,"[80.0, 146.9, 527.3, 158.0]",
18C,,False,212C,415,0.97,1,EA,CONST LATCHING BOLT,FB51P,IVE,630,,Ives,Satin stainless steel,False,415,"[80.0, 160.3, 527.3, 171.4]",
18C,,False,212C,415,0.97,1,EA,DUST PROOF STRIKE,DP2,IVE,626,,Ives,Satin chrome,False,415,"[80.0, 173.9, 527.3, 185.0]",
18C,,False,212C,415,0.97,1,EA,STOREROOM LOCK,L9080T 17A,SCH,626,,Schlage,Satin chrome,False,415,"[80.0, 187.3, 532.3, 198.4]",
18C,,False,212C,415,0.97,1,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,415,"[80.0, 200.9, 532.3, 212.0]",
18C,,False,212C,415,0.97,2,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,415,"[80.0, 214.3, 531.2, 225.4]",
18C,,False,212C,415,0.97,2,EA,KICK PLATE,"8400 8"" X 1"" LDW B-CS",IVE,630,,Ives,Satin stainless steel,False,415,"[80.0, 227.9, 527.3, 239.0]",
18C,,False,212C,415,0.97,1,EA,RAIN DRIP,142AA,ZER,AA,,Zero International,Anodized aluminum,False,415,"[80.0, 241.3, 531.2, 252.4]",
18C,,False,212C,415,0.97,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,415,"[80.0, 254.9, 531.2, 266.0]",
18C,,False,212C,415,0.97,1,EA,WEATHERSTRIPPING,8217SBK PSA,ZER,BK,,Zero International,Black,False,415,"[80.0, 268.3, 531.2, 279.4]",
18C,,False,212C,415,0.97,1,EA,ASTRAGAL,43SP,ZER,SP,,Zero International,,False,415,"[80.0, 281.9, 531.2, 293.0]",
18C,,False,212C,415,0.97,2,EA,DOOR SWEEP,8198AA,ZER,AA,,Zero International,Anodized aluminum,False,415,"[80.0, 295.3, 531.2, 306.4]",
18C,,False,212C,415,0.97,1,EA,THRESHOLD,566A-223,ZER,A,,Zero International,Anodized aluminum,False,415,"[80.0, 308.9, 531.2, 320.0]",
18C,,False,212C,415,0.97,2,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,415,"[80.0, 321.9, 532.9, 344.9]",
X01,,False,140B,415,0.95,2,EA,COVER PLATE,DOGGING KIT-LDK-98,VON,US28,,Von Duprin,Satin aluminum,False,415,"[80.0, 432.4, 532.8, 443.5]",
X01,,False,140B,415,0.95,1,EA,RIM CYLINDER,20-057 ICX,SCH,626,,Schlage,Satin chrome,False,415,"[80.0, 445.8, 532.3, 456.9]",
X01,,False,140B,415,0.95,2,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,415,"[80.0, 459.4, 532.3, 470.5]",
X01,,False,140B,415,0.95,1,EA,RELAY/DOOR SEQUENCER,8310-845,LCN,689,,LCN,Aluminum painted,True,415,"[80.0, 472.4, 531.2, 495.4]",
X01,,False,140B,415,0.95,2,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,415,"[80.0, 497.5, 532.9, 520.4]",
X02,,False,001,416,0.96,1,EA,DOOR LOOP,DC-HD-16,LOC,689,,Locknetics,Aluminum painted,False,416,"[80.0, 146.9, 531.8, 158.0]",
X02,,False,001,416,0.96,2,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,416,"[80.0, 160.3, 532.3, 171.4]",
X02,,False,001,416,0.96,1,EA,MULTITECH READER,MTB15 (BY DIV. 28),SCE,BLK,,Schlage Electronics,Black,True,416,"[80.0, 173.5, 531.7, 185.0]",
X02,,False,001,416,0.96,2,EA,DOOR POSITION SWITCH-DPDT,GRI 19512W (BY DIV. 28),GEN,WHT,,,White,True,416,"[80.0, 186.9, 532.9, 209.9]",
X02,,False,001,416,0.96,1,,POWER SUPPLY,(BY DIV. 28),,,,,,False,416,"[80.0, 212.3, 330.4, 223.4]",
X03,,False,136,416,0.96,1,EA,DOOR LOOP,DC-HD-16,LOC,689,,Locknetics,Aluminum painted,False,416,"[80.0, 385.8, 531.8, 396.9]",
X03,,False,136,416,0.96,1,EA,ELEC CLASSROOM LOCK,AD-300-CY-70-MT-SPA-J 12/24 VDC,SCE,626,,Schlage Electronics,Satin chrome,True,416,"[80.0, 399.0, 531.8, 421.9]",
X03,,False,136,416,0.96,2,EA,FSIC CORE,23-030 CKC EV29 T,SCH,626,,Schlage,Satin chrome,False,416,"[80.0, 424.3, 532.3, 435.4]",
X03,,False,136,416,0.96,1,EA,FSIC CORE,23-030 ICX,SCH,ORG,,Schlage,Orange,False,416,"[80.0, 437.8, 532.2, 448.9]",
X03,,False,136,416,0.96,2,EA,SURFACE CLOSER,4040XP SCUSH,LCN,689,,LCN,Aluminum painted,False,416,"[80.0, 451.3, 531.2, 462.4]",
X03,,False,136,416,0.96,1,EA,RAIN DRIP,142AA,ZER,AA,,Zero International,Anodized aluminum,False,416,"[80.0, 464.8, 531.2, 475.9]",
X03,,False,136,416,0.96,1,EA,GASKETING,488FSBK PSA,ZER,BK,,Zero International,Black,False,416,"[80.0, 478.3, 531.2, 489.4]",
