set_number,set_description,not_used,doors,set_pages,set_confidence,qty,unit,description,catalog_number,mfr,finish,notes,mfr_name,finish_name,electrified,component_page,component_bbox,low_confidence_fields
U-02,,False,D160,36,0.94,1,,Access/Security Lock,By Security Provider,,,,,,,36,"[65.9, 244.6, 296.2, 254.5]",
U-02,,False,D160,36,0.94,1,,Power Supply,By Security Provider,,,,,,,36,"[65.9, 256.1, 296.2, 266.0]",
U-02,,False,D160,36,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,36,"[65.9, 267.6, 281.4, 277.6]",
U-03,,False,"D135, D140, D154",36,0.94,3,,Hinge(s),"BB1279 4 1/2"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,36,"[65.9, 413.5, 550.1, 423.5]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Electric Strike,2930 CYL,HA,US32D,,Hager,Satin stainless,,36,"[65.9, 425.0, 550.1, 435.0]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Storeroom Lockset,3480 WTN SFIC,HA,US26D,,Hager,Satin chrome,,36,"[65.9, 436.4, 550.1, 446.4]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,36,"[65.9, 448.0, 550.1, 457.9]",
U-03,,False,"D135, D140, D154",36,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,36,"[65.9, 459.5, 550.1, 469.4]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Overhead Stop(s),7016 SRF,HA,US32D,,Hager,Satin stainless,,36,"[65.9, 471.0, 550.1, 481.0]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,36,"[65.9, 482.5, 550.1, 492.5]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,36,"[65.9, 494.0, 550.1, 504.0]",
U-03,,False,"D135, D140, D154",36,0.94,2,,Door Viewers,1759,HA,US32D,,Hager,Satin stainless,,36,"[65.9, 505.4, 550.1, 515.4]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Seal,726 x LAR,HA,S,,Hager,,,36,"[65.9, 517.0, 550.1, 526.9]",
U-03,,False,"D135, D140, D154",36,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,36,"[65.9, 528.5, 550.1, 538.4]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Reader/Keypad,By Security Provider,,,,,,,36,"[65.9, 540.0, 296.2, 550.0]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Access/Security Lock,By Security Provider,,,,,,,36,"[65.9, 551.5, 296.2, 561.5]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Power Supply,By Security Provider,,,,,,,36,"[65.9, 563.0, 296.2, 573.0]",
U-03,,False,"D135, D140, D154",36,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,36,"[65.9, 574.4, 281.4, 584.4]",
